number_extend,number_extend,mean_diff_anchoring_time,ci_lower,ci_upper
10,27.231168000000004,25.619999999999997,28.860000000000003
100,25.419858,24.908000000000005,25.932
1000,24.7880624,24.418,25.226
10000,24.709306400000003,24.426,24.994
100000,24.639238,24.218,24.997999999999998
