number_extend,number_extend,mean_diff_anchoring_time,ci_lower,ci_upper
10,9.908789333333335,8.873333333333333,10.979999999999999
100,7.9437771999999995,7.35,8.55
1000,8.0886892,7.592000000000001,8.408000000000001
10000,8.007810800000001,7.5,8.34
100000,8.1656132,7.624,8.48
